athleticsHostname,groupSize,collegeId,collegeName,slug,city,state,canonicalDivision,baseballWebsiteUrl,importedCoachCount
njcaastats.prestosports.com,404,cmox2o2l1004cqtbksgxg6x7x,Montgomery County Community College,montgomery-county-community-college,,PA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/montgomerycountycommunitycollegepa,0
njcaastats.prestosports.com,404,cmox238qg008rqtfka1sjmmka,Moraine Valley Community College,moraine-valley-community-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/morainevalleycommunitycollege,0
njcaastats.prestosports.com,404,cmox238ry008uqtfkz9z6kizk,Morton College,morton-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/mortoncollege,0
njcaastats.prestosports.com,404,cmox1gidu007fqtsg6zpx3re1,Motlow State Community College,motlow-state-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/motlowstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox238te008xqtfkag0dpvhy,Mott Community College,mott-community-college,,MI,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/mottcommunitycollege,0
njcaastats.prestosports.com,404,cmox238ux0090qtfk9uava4eq,Murray State College,murray-state-college,,OK,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/murraystatecollege,0
njcaastats.prestosports.com,404,cmox238w90093qtfk1xg0k5sl,Muskegon Community College,muskegon-community-college,,MI,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/muskegoncommunitycollege,0
njcaastats.prestosports.com,404,cmox2o2mj004fqtbko757r4pr,Nassau Community College,nassau-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/nassaucommunitycollege,0
njcaastats.prestosports.com,404,cmox238xn0096qtfkj0anhwpb,National Park College,national-park-college,,AR,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/nationalparkcollege,0
njcaastats.prestosports.com,404,cmox1gif7007iqtsgefaj25w8,Navarro College,navarro-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/navarrocollege,0
njcaastats.prestosports.com,404,cmox1gigo007lqtsg36v9z5kk,Neosho County Community College,neosho-county-community-college,,KS,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/neoshocountycommunitycollege,0
njcaastats.prestosports.com,404,cmox1gii7007oqtsgbihc8nfe,New Mexico Junior College,new-mexico-junior-college,,NM,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/newmexicojuniorcollege,0
njcaastats.prestosports.com,404,cmox1gijj007rqtsg2fppew7h,New Mexico Military Institute,new-mexico-military-institute,,NM,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/newmexicomilitaryinstitute,0
njcaastats.prestosports.com,404,cmox2o2nz004iqtbkbxx2wnfk,North Arkansas College,north-arkansas-college,,AR,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/northarkansascollege,0
njcaastats.prestosports.com,404,cmox238z30099qtfkes4ze3ts,North Central Missouri College,north-central-missouri-college,,MO,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northcentralmissouricollege,0
njcaastats.prestosports.com,404,cmox1gikw007uqtsggme75zyn,North Central Texas College,north-central-texas-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northcentraltexascollege,0
njcaastats.prestosports.com,404,cmox2o2pe004lqtbkhb09qqb1,North Dakota State College of Science,north-dakota-state-college-of-science,,ND,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/northdakotastatecollegeofscience,0
njcaastats.prestosports.com,404,cmox2390f009cqtfk7yqu7f8q,North Iowa Area Community College,north-iowa-area-community-college,,IA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northiowaareacommunitycollege,0
njcaastats.prestosports.com,404,cmox2o2qw004oqtbkl22srla5,Northampton Community College,northampton-community-college,,PA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/northamptoncommunitycollege,0
njcaastats.prestosports.com,404,cmox2391w009fqtfkwzoiiu73,Northeast Community College,northeast-community-college,,NE,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northeastcommunitycollege,0
njcaastats.prestosports.com,404,cmox2393c009iqtfks278qq4p,Northeast Mississippi Community College,northeast-mississippi-community-college,,MS,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northeastmississippicommunitycollege,0
njcaastats.prestosports.com,404,cmox1gimb007xqtsg8a3f3q0v,Northeast Texas Community College,northeast-texas-community-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northeasttexascommunitycollege,0
njcaastats.prestosports.com,404,cmox1ginu0080qtsgss3h6zzz,Northeastern Junior College,northeastern-junior-college,,CO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northeasternjuniorcollege,0
njcaastats.prestosports.com,404,cmox1gip70083qtsgqexr65bo,Northeastern Oklahoma AM College,northeastern-oklahoma-am-college,,OK,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northeasternoklahomaamcollege,0
njcaastats.prestosports.com,404,cmox2o2sd004rqtbk0mjj3lrs,Northern Essex Community College,northern-essex-community-college,,MA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/northernessexcommunitycollege,0
njcaastats.prestosports.com,404,cmox2394q009lqtfkzsswuqop,Northern Oklahoma College-Enid,northern-oklahoma-college-enid,,ID,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northernoklahomacollegeenid,0
njcaastats.prestosports.com,404,cmox23969009oqtfklqdhm5d3,Northern Oklahoma College-Tonkawa,northern-oklahoma-college-tonkawa,,WA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northernoklahomacollegetonkawa,0
njcaastats.prestosports.com,404,cmox2o2tt004uqtbkuh5a9l9i,Northland Community & Technical College,northland-community-and-technical-college,,MN,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/northlandcommunitytechnicalcollege,0
njcaastats.prestosports.com,404,cmox1giqk0086qtsgmzqum4zj,Northwest Florida State College,northwest-florida-state-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northwestfloridastatecollege,0
njcaastats.prestosports.com,404,cmox2397r009rqtfkmtp9eot3,Northwest Mississippi Community College,northwest-mississippi-community-college,,MS,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/northwestmississippicommunitycollege,0
njcaastats.prestosports.com,404,cmox1gis00089qtsgi4923klc,Northwest-Shoals Community College,northwest-shoals-community-college,,AL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/northwestshoalscommunitycollege,0
njcaastats.prestosports.com,404,cmox1gitd008cqtsg6n5t643k,Nunez Community College,nunez-community-college,,LA,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/nunezcommunitycollege,0
njcaastats.prestosports.com,404,cmox2o2va004xqtbk1jhuxnfl,Oakton Community College,oakton-community-college,,IL,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/oaktoncommunitycollege,0
njcaastats.prestosports.com,404,cmox2o2wy0050qtbkugl6cji9,Ocean County College,ocean-county-college,,NJ,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/oceancountycollege,0
njcaastats.prestosports.com,404,cmox1gius008fqtsga7j8hcz0,Odessa College,odessa-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/odessacollege,0
njcaastats.prestosports.com,404,cmox1giw4008iqtsgh7hy8lxx,Olive-Harvey College,olive-harvey-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/oliveharveycollege,0
njcaastats.prestosports.com,404,cmox1gixk008lqtsg7kg6hwsx,Olney Central College,olney-central-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/olneycentralcollege,0
njcaastats.prestosports.com,404,cmox2o2ye0053qtbkw0avx34g,Onondaga Community College,onondaga-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/onondagacommunitycollege,0
njcaastats.prestosports.com,404,cmox23996009uqtfksoglfby5,Orange County Community College,orange-county-community-college,,NY,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/orangecountycommunitycollege,0
njcaastats.prestosports.com,404,cmox1giz5008oqtsgjmt7hhrw,Otero College,otero-college,,CO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/oterocollege,0
njcaastats.prestosports.com,404,cmox2o2zv0056qtbkvkq7qjv5,Owens Community College,owens-community-college,,OH,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/owenscommunitycollege,0
njcaastats.prestosports.com,404,cmox239al009xqtfkvic9q7xx,Palm Beach State College,palm-beach-state-college,,FL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/palmbeachstatecollege,0
njcaastats.prestosports.com,404,cmox1gj0k008rqtsgfv1kv1h6,Panola College,panola-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/panolacollege,0
njcaastats.prestosports.com,404,cmox239ch00a0qtfkz09j6rwl,Paradise Valley Community College,paradise-valley-community-college,,AZ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/paradisevalleycommunitycollege,0
njcaastats.prestosports.com,404,cmox1gj22008uqtsgx2lb472o,Paris Junior College,paris-junior-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/parisjuniorcollege,0
njcaastats.prestosports.com,404,cmox239dx00a3qtfkg1liwy4c,Parkland College,parkland-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/parklandcollege,0
njcaastats.prestosports.com,404,cmox239fc00a6qtfkm421us4p,Pasco-Hernando State College,pasco-hernando-state-college,,FL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/pascohernandostatecollege,0
njcaastats.prestosports.com,404,cmorj0hfm003uqtiog7x8nfgh,Patrick & Henry Community College,patrick-and-henry-community-college,Martinsville,VA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/patrickhenrycommunitycollege,0
njcaastats.prestosports.com,404,cmox239i500acqtfkgxl4im62,Pearl River Community College,pearl-river-community-college,,MS,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/pearlrivercommunitycollege,0
njcaastats.prestosports.com,404,cmox1gj3e008xqtsgrl4frpin,Pellissippi State Community College,pellissippi-state-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/pellissippistatecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gj4r0090qtsgw4rlbl51,Pensacola State College,pensacola-state-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/pensacolastatecollege,0
njcaastats.prestosports.com,404,cmox239jn00afqtfkb1zwh43e,Phoenix College,phoenix-college,,AZ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/phoenixcollege,0
njcaastats.prestosports.com,404,cmox239l100aiqtfkz09l1rha,Pima Community College,pima-community-college,,AZ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/pimacommunitycollege,0
njcaastats.prestosports.com,404,cmox239mf00alqtfk3vrs42cg,Pitt Community College,pitt-community-college,,NC,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/pittcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gj670093qtsgua774c0h,Polk State College,polk-state-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/polkstatecollege,0
njcaastats.prestosports.com,404,cmox239nt00aoqtfkxs8kf48a,Prairie State College,prairie-state-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/prairiestatecollege,0
njcaastats.prestosports.com,404,cmox1gj7j0096qtsgexvr10ot,Pratt Community College,pratt-community-college,,KS,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/prattcommunitycollege,0
njcaastats.prestosports.com,404,cmox239p700arqtfk23k3vtri,Prince George's Community College,prince-george-s-community-college,,MD,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/princegeorgescommunitycollege,0
njcaastats.prestosports.com,404,cmox2o31b0059qtbkrd1etcak,Queensborough Community College,queensborough-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/queensboroughcommunitycollege,0
njcaastats.prestosports.com,404,cmox2o32u005cqtbknbu9hei2,Quinsigamond Community College,quinsigamond-community-college,,MA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/quinsigamondcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gj8y0099qtsgrquvasi8,Ranger College,ranger-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/rangercollege,0
njcaastats.prestosports.com,404,cmox239qo00auqtfk68f66upa,Raritan Valley Community College,raritan-valley-community-college,,NJ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/raritanvalleycommunitycollege,0
njcaastats.prestosports.com,404,cmox239s200axqtfk2tfn9rnd,Redlands Community College,redlands-community-college,,OK,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/redlandscommunitycollege,0
njcaastats.prestosports.com,404,cmox239tf00b0qtfkd5vmnymk,Reid State Technical College,reid-state-technical-college,,AL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/reidstatetechnicalcollege,0
njcaastats.prestosports.com,404,cmox1gjab009cqtsgimtjx4gp,Rend Lake College,rend-lake-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/rendlakecollege,0
njcaastats.prestosports.com,404,cmox239ut00b3qtfkxg3e034j,Richard Bland College,richard-bland-college,,VA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/richardblandcollege,0
njcaastats.prestosports.com,404,cmox2o349005fqtbkgb3bbdnw,Ridgewater College,ridgewater-college,,MN,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/ridgewatercollege,0
njcaastats.prestosports.com,404,cmox2o35r005iqtbkzwaj9v87,Riverland Community College,riverland-community-college,,MN,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/riverlandcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjbq009fqtsgv8e9aih2,Roane State Community College,roane-state-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/roanestatecommunitycollege,0
njcaastats.prestosports.com,404,cmox2o378005lqtbk8ffxza60,Rochester Community and Technical College,rochester-community-and-technical-college,,MN,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/rochestercommunityandtechnicalcolleg,0
njcaastats.prestosports.com,404,cmox239w500b6qtfk3p4wbg4k,Rock Valley College,rock-valley-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/rockvalleycollege,0
njcaastats.prestosports.com,404,cmox2o38t005oqtbk7kvql8mr,Rockingham Community College,rockingham-community-college,,NC,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/rockinghamcommunitycollege,0
njcaastats.prestosports.com,404,cmox239xj00b9qtfk9csffm3a,Rockland Community College,rockland-community-college,,NY,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/rocklandcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjd4009iqtsg9rv924hr,Rose State College,rose-state-college,,OK,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/rosestatecollege,0
njcaastats.prestosports.com,404,cmox2o3bw005uqtbkuzqvpco4,Rowan College South Jersey - Gloucester,rowan-college-south-jersey-gloucester,,NJ,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/rowancollegesouthjerseygloucester,0
njcaastats.prestosports.com,404,cmox2o3ab005rqtbktwn2g470,Rowan College of South Jersey-Cumberland,rowan-college-of-south-jersey-cumberland,,ND,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/rowancollegeofsouthjerseycumberland,0
njcaastats.prestosports.com,404,cmox2o3dd005xqtbkfawub6w0,Roxbury Community College,roxbury-community-college,,MA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/roxburycommunitycollege,0
njcaastats.prestosports.com,404,cmox2o3jc0069qtbkr283774r,SUNY Adirondack,suny-adirondack,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/sunyadirondack,0
njcaastats.prestosports.com,404,cmox2o3kv006cqtbkssc0iyts,SUNY Broome Community College,suny-broome-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/sunybroomecommunitycollege,0
njcaastats.prestosports.com,404,cmox2o3mb006fqtbk9iqfpioj,SUNY Niagara,suny-niagara,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/sunyniagara,0
njcaastats.prestosports.com,404,cmox2o3eu0060qtbkzteg6b9a,Salem Community College,salem-community-college,,NJ,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/salemcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjen009lqtsgixb3jop3,Salt Lake Community College,salt-lake-community-college,,UT,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/saltlakecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjg2009oqtsg8cc00u2y,San Jacinto College-North,san-jacinto-college-north,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/sanjacintocollegenorth,0
njcaastats.prestosports.com,404,cmox1gjhc009rqtsgss0xcbu0,Santa Fe College,santa-fe-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/santafecollege,0
njcaastats.prestosports.com,404,cmox239yx00bcqtfkn5vpdmq0,Sauk Valley Community College,sauk-valley-community-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/saukvalleycommunitycollege,0
njcaastats.prestosports.com,404,cmox23a0q00bfqtfk4uc0f3os,Schoolcraft College,schoolcraft-college,,MI,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/schoolcraftcollege,0
njcaastats.prestosports.com,404,cmox23a2400biqtfknqf9i88p,Scottsdale Community College,scottsdale-community-college,,AZ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/scottsdalecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjio009uqtsghi76jial,Seminole State College,seminole-state-college,,OK,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/seminolestatecollegeok,0
njcaastats.prestosports.com,404,cmox1gjk0009xqtsggvw0lnmp,Seminole State College of Florida,seminole-state-college-of-florida,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/seminolestatecollegeofflorida,0
njcaastats.prestosports.com,404,cmox1gjlf00a0qtsg4iqboy07,Seward County Community College,seward-county-community-college,,KS,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/sewardcountycommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjmt00a3qtsg03uu1u52,Shawnee Community College,shawnee-community-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/shawneecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjo900a6qtsgt5mpdty1,Shelton State Community College,shelton-state-community-college,,AL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/sheltonstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjpu00a9qtsgbl9vr26a,Snead State Community College,snead-state-community-college,,AL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/sneadstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox23a3j00blqtfk5wkn3bpa,South Arkansas College,south-arkansas-college,,AR,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southarkansascollege,0
njcaastats.prestosports.com,404,cmox23a4v00boqtfkj75nusd7,South Florida State College,south-florida-state-college,,FL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southfloridastatecollege,0
njcaastats.prestosports.com,404,cmox1gjr900acqtsgk91radq6,South Georgia State College,south-georgia-state-college,,GA,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southgeorgiastatecollege,0
njcaastats.prestosports.com,404,cmox23a6a00brqtfky43m0ojy,South Mountain Community College,south-mountain-community-college,,AZ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southmountaincommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjsn00afqtsgo0ngyrn5,South Suburban College,south-suburban-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southsuburbancollege,0
njcaastats.prestosports.com,404,cmox23a7r00buqtfkxxof53xc,Southeast Arkansas College,southeast-arkansas-college,,AR,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southeastarkansascollege,0
njcaastats.prestosports.com,404,cmox1gju100aiqtsg9mi5d8p9,Southeast Community College,southeast-community-college,,NE,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southeastcommunitycollege,0
njcaastats.prestosports.com,404,cmox23a9600bxqtfkpqj9pkip,Southeastern Community College,southeastern-community-college,,IA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southeasterncommunitycollege,0
njcaastats.prestosports.com,404,cmox23aao00c0qtfkyqilmey3,Southeastern Community College-Whiteville,southeastern-community-college-whiteville,,NC,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southeasterncommunitycollegewhitevill,0
njcaastats.prestosports.com,404,cmox1gjvc00alqtsgicz8usug,Southeastern Illinois College,southeastern-illinois-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southeasternillinoiscollege,0
njcaastats.prestosports.com,404,cmox23ac300c3qtfkd6t3snop,Southern Arkansas University Tech,southern-arkansas-university-tech,,AR,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southernarkansasuniversitytech,0
njcaastats.prestosports.com,404,cmox1gjwp00aoqtsgrn8xk6pf,Southern Union State Community College,southern-union-state-community-college,,AL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southernunionstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox23adg00c6qtfknv2ydsft,Southwest Mississippi Community College,southwest-mississippi-community-college,,MS,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southwestmississippicommunitycollege,0
njcaastats.prestosports.com,404,cmox1gjy000arqtsgip3syqp7,Southwest Tennessee Community College,southwest-tennessee-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southwesttennesseecommunitycollege,0
njcaastats.prestosports.com,404,cmox23aeu00c9qtfkozc5m18v,Southwest Virginia,southwest-virginia,,IA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/southwestvirginia,0
njcaastats.prestosports.com,404,cmox1gjze00auqtsgrix61vxy,Southwestern Community College,southwestern-community-college,,IA,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southwesterncommunitycollege,0
njcaastats.prestosports.com,404,cmox1gk0u00axqtsgndbuoigc,Southwestern Illinois College,southwestern-illinois-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/southwesternillinoiscollege,0
njcaastats.prestosports.com,404,cmox23ag600ccqtfkmccgt2nb,Spoon River College,spoon-river-college,,IL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/spoonrivercollege,0
njcaastats.prestosports.com,404,cmox1gk2700b0qtsginc3y1s2,St. Charles Community College,st-charles-community-college,,MO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/stcharlescommunitycollege,0
njcaastats.prestosports.com,404,cmox23ahj00cfqtfkvbh8e2u7,St. Clair County Community College,st-clair-county-community-college,,MI,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/stclaircountycommunitycollege,0
njcaastats.prestosports.com,404,cmox2o3gd0063qtbkj69yetsq,St. Cloud Technical & Community College,st-cloud-technical-and-community-college,,MN,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/stcloudtechnicalcommunitycollege,0
njcaastats.prestosports.com,404,cmox23aiw00ciqtfk1p7zdgqr,St. Johns River State College,st-johns-river-state-college,,FL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/stjohnsriverstatecollege,0
njcaastats.prestosports.com,404,cmox1gk3k00b3qtsgdrzhpr94,St. Louis Community College,st-louis-community-college,,MO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/stlouiscommunitycollege,0
njcaastats.prestosports.com,404,cmox1gk4y00b6qtsgf99c4o57,St. Petersburg College,st-petersburg-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/stpetersburgcollege,0
njcaastats.prestosports.com,404,cmox1gk6g00b9qtsgxzcajkcw,"State College of Florida, Manatee-Sarasota",state-college-of-florida-manatee-sarasota,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/statecollegeoffloridamanateesaraso,0
njcaastats.prestosports.com,404,cmox1gk7w00bcqtsg1nmdrsu7,State Fair Community College,state-fair-community-college,,MO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/statefaircommunitycollege,0
njcaastats.prestosports.com,404,cmox2o3hx0066qtbk7jqqixi1,Suffolk Community College,suffolk-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/suffolkcc,0
njcaastats.prestosports.com,404,cmox23aka00clqtfkny2mgqp7,Sullivan County Community College,sullivan-county-community-college,,NY,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/sullivancountycommunitycollege,0
