name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Millikin University,millikin-university,,IL,,PRIVATE,FOUR_YEAR,https://www.millikin.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.millikin.edu,,,,,,,NCAA_D3,College Conference of Illinois & Wisconsin,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Milwaukee School of Engineering,milwaukee-school-of-engineering,,WI,,PRIVATE,FOUR_YEAR,https://www.msoe.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://go-raiders.com,,,,,,,NCAA_D3,Northern Athletics Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mitchell College,mitchell-college,,CT,,PRIVATE,FOUR_YEAR,https://www.mitchell.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.mitchellathletics.com,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Monmouth College (Illinois),monmouth-college-illinois,,IL,,PRIVATE,FOUR_YEAR,https://www.monmouthcollege.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://monmouthscots.com,,,,,,,NCAA_D3,Midwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Montclair State University,montclair-state-university,,NJ,,PUBLIC,FOUR_YEAR,https://www.montclair.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.montclairathletics.com,,,,,,,NCAA_D3,New Jersey Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Moravian University,moravian-university,,PA,,PRIVATE,FOUR_YEAR,https://www.moravian.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://moraviansports.com/landing/index,,,,,,,NCAA_D3,Landmark Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mount Aloysius College,mount-aloysius-college,,PA,,PRIVATE,FOUR_YEAR,https://www.mtaloy.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.mountieathletics.com,,,,,,,NCAA_D3,Allegheny Mountain Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mount Saint Mary College (New York),mount-saint-mary-college-new-york,,NY,,PRIVATE,FOUR_YEAR,https://www.msmc.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.msmcknights.com/,,,,,,,NCAA_D3,Skyline Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mount St. Joseph University,mount-st-joseph-university,,OH,,PRIVATE,FOUR_YEAR,https://www.msj.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.msjlions.com,,,,,,,NCAA_D3,Heartland Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Muhlenberg College,muhlenberg-college,,PA,,PRIVATE,FOUR_YEAR,https://www.muhlenberg.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.muhlenbergsports.com,,,,,,,NCAA_D3,Centennial Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Muskingum University,muskingum-university,,OH,,PRIVATE,FOUR_YEAR,https://www.muskingum.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.fightingmuskies.com/landing/index,,,,,,,NCAA_D3,Ohio Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Nazareth University,nazareth-university,,NY,,PRIVATE,FOUR_YEAR,https://www.naz.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.nazathletics.com,,,,,,,NCAA_D3,Empire 8,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Nebraska Wesleyan University,nebraska-wesleyan-university,,NE,,PRIVATE,FOUR_YEAR,https://www.nebrwesleyan.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.nwusports.com/,,,,,,,NCAA_D3,American Rivers Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Neumann University,neumann-university,,PA,,PRIVATE,FOUR_YEAR,https://www.neumann.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.neumannathletics.com,,,,,,,NCAA_D3,Atlantic East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
New England College,new-england-college,,NH,,PRIVATE,FOUR_YEAR,https://www.nec.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.nec.edu/,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
New Jersey City University,new-jersey-city-university,,NJ,,PUBLIC,FOUR_YEAR,https://www.njcu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.njcugothicknights.com,,,,,,,NCAA_D3,New Jersey Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
New York University,new-york-university,,NY,,PRIVATE,FOUR_YEAR,https://www.nyu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gonyuathletics.com,,,,,,,NCAA_D3,University Athletic Association,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Nichols College,nichols-college,,MA,,PRIVATE,FOUR_YEAR,https://www.nichols.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.nicholsathletics.com,,,,,,,NCAA_D3,Conference of New England,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
North Carolina Wesleyan University,north-carolina-wesleyan-university,,NC,,PRIVATE,FOUR_YEAR,https://ncwu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://ncwsports.com/,,,,,,,NCAA_D3,USA South Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
North Central College,north-central-college,,IL,,PRIVATE,FOUR_YEAR,https://noctrl.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://northcentralcardinals.com,,,,,,,NCAA_D3,College Conference of Illinois & Wisconsin,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
North Central University,north-central-university,,MN,,PRIVATE,FOUR_YEAR,https://www.northcentral.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.ncurams.com,,,,,,,NCAA_D3,Upper Midwest Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
North Park University,north-park-university,,IL,,PRIVATE,FOUR_YEAR,https://www.northpark.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.northpark.edu/athletics/,,,,,,,NCAA_D3,College Conference of Illinois & Wisconsin,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Norwich University,norwich-university,,VT,,PRIVATE,FOUR_YEAR,https://www.norwich.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.norwichathletics.com,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Notre Dame of Maryland University,notre-dame-of-maryland-university,,MD,,PRIVATE,FOUR_YEAR,https://www.ndm.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.notredamegators.com,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Oberlin College,oberlin-college,,OH,,PRIVATE,FOUR_YEAR,https://www.oberlin.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goyeo.com,,,,,,,NCAA_D3,North Coast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Occidental College,occidental-college,,CA,,PRIVATE,FOUR_YEAR,https://www.oxy.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.oxyathletics.com,,,,,,,NCAA_D3,Southern California Intercollegiate Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Oglethorpe University,oglethorpe-university,,GA,,PRIVATE,FOUR_YEAR,https://www.oglethorpe.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gopetrels.com,,,,,,,NCAA_D3,Southern Athletic Association,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Ohio Northern University,ohio-northern-university,,OH,,PRIVATE,FOUR_YEAR,https://www.onu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://onusports.com/landing/index,,,,,,,NCAA_D3,Ohio Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Ohio Wesleyan University,ohio-wesleyan-university,,OH,,PRIVATE,FOUR_YEAR,https://www.owu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://battlingbishops.com/,,,,,,,NCAA_D3,North Coast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Otterbein University,otterbein-university,,OH,,PRIVATE,FOUR_YEAR,https://www.otterbein.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.otterbeincardinals.com,,,,,,,NCAA_D3,Ohio Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pacific Lutheran University,pacific-lutheran-university,,WA,,PRIVATE,FOUR_YEAR,https://www.plu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.golutes.com,,,,,,,NCAA_D3,Northwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pacific University (Oregon),pacific-university-oregon,,OR,,PRIVATE,FOUR_YEAR,https://www.pacificu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goboxers.com,,,,,,,NCAA_D3,Northwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Penn State Berks College,penn-state-berks-college,,PA,,PUBLIC,FOUR_YEAR,https://www.berks.psu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.psuberksathletics.com,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Penn State Brandywine,penn-state-brandywine,,PA,,PUBLIC,FOUR_YEAR,https://www.brandywine.psu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.psubrandywineathletics.com/landing/index,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
"Penn State University, Abington",penn-state-university-abington,,PA,,PUBLIC,FOUR_YEAR,https://www.abington.psu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.abingtonsports.com,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
"Penn State University, Altoona",penn-state-university-altoona,,PA,,PUBLIC,FOUR_YEAR,https://www.altoona.psu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.psaltoonalions.com,,,,,,,NCAA_D3,Allegheny Mountain Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pennsylvania College of Technology,pennsylvania-college-of-technology,,PA,,PUBLIC,FOUR_YEAR,https://www.pct.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.pct.edu,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
"Pennsylvania State Univ. Erie, the Behrend College",pennsylvania-state-univ-erie-the-behrend-college,,PA,,PUBLIC,FOUR_YEAR,https://pserie.psu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://PSBLions.com,,,,,,,NCAA_D3,Allegheny Mountain Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pfeiffer University,pfeiffer-university,,NC,,PRIVATE,FOUR_YEAR,https://www.Pfeiffer.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gofalconsports.com,,,,,,,NCAA_D3,USA South Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Piedmont University,piedmont-university,,GA,,PRIVATE,FOUR_YEAR,https://www.piedmont.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.piedmontlions.com,,,,,,,NCAA_D3,Collegiate Conference of the South,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Plattsburgh State University of New York,plattsburgh-state-university-of-new-york,,NY,,PUBLIC,FOUR_YEAR,https://www.plattsburgh.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gocardinalsports.com/,,,,,,,NCAA_D3,State University of New York Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Plymouth State University,plymouth-state-university,,NH,,PUBLIC,FOUR_YEAR,https://www.plymouth.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.plymouth.edu/,,,,,,,NCAA_D3,Little East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pomona-Pitzer Colleges,pomona-pitzer-colleges,,CA,,PRIVATE,FOUR_YEAR,https://www.pomona.edu; www.pitzer.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.sagehens.com,,,,,,,NCAA_D3,Southern California Intercollegiate Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Pratt Institute,pratt-institute,,NY,,PRIVATE,FOUR_YEAR,https://www.pratt.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goprattgo.com,,,,,,,NCAA_D3,Atlantic East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Principia College,principia-college,,IL,,PRIVATE,FOUR_YEAR,https://www.principiacollege.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.principiaathletics.com,,,,,,,NCAA_D3,St. Louis Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
"Purchase College, State University of New York",purchase-college-state-university-of-new-york,,NY,,PUBLIC,FOUR_YEAR,https://www.purchase.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.purchasecollegeathletics.com,,,,,,,NCAA_D3,Skyline Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Ramapo College,ramapo-college,,NJ,,PUBLIC,FOUR_YEAR,https://www.ramapo.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.ramapoathletics.com,,,,,,,NCAA_D3,New Jersey Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Randolph College,randolph-college,,VA,,PRIVATE,FOUR_YEAR,https://www.randolphcollege.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.randolphwildcats.com,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Randolph-Macon College,randolph-macon-college,,VA,,PRIVATE,FOUR_YEAR,https://www.rmc.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.rmcathletics.com,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Regent University,regent-university,,VA,,PUBLIC,FOUR_YEAR,https://www.regent.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.regent.edu/athletics/,,,,,,,NCAA_D3,Coast-To-Coast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Regis College (Massachusetts),regis-college-massachusetts,,MA,,PRIVATE,FOUR_YEAR,https://www.regiscollege.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goregispride.com,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,,NY,,PRIVATE,FOUR_YEAR,https://www.rpi.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.rpiathletics.com,https://www.rpiathletics.com/sports/baseball/roster,,,,,,NCAA_D3,Liberty League,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
